Rattings,Review
2,"Both keyboard and mouse are noisy. Both miss keystrokes and mouse move about 1 of 5 times. This makes it difficult at times to pin point and click with mouse as it needs few extra moves to adjust. I still do not know how to use the rupee symbol as it does not have ""Alt Gr"". Maybe it needs some settings."
1,"Some of the keys of the keyboard were not working and some of the keys were repeating automatically.I was pressing once and it was typing 4-5 times. Very annoying experience.Although it wasted my time and spoilt my mood, but thanks to Amazon that it refunded me in full."
2,"Keyboard is ultrasensitive. A single key depression results in multiple characters being typed out. Not for typing purpose at all. Speed typing not possible as for every character (forget word), one needs to keep a close eye and keep correcting with backspaces and Delete button"
5,"Combo is nice, only one thing missing in the keyboard is palm rest, but considering its price it's good enough for smooth and silent typing. Decent mouse. Really love using it."
1,"Useless product. I bought it on 10/01. But it is not working from yesterday, 10/19. Worked only for like 15 days. I want replacement. I dint even use it much."
2,The keyboard is actually veey good and light weight and good to use. But when I was using it I realised there was a hole to the edge of the keyboard and found it was actually broken. So I returned it asking for a replacement. I received my replacement in 2 days and I was astonished to first see that it was the same box that I sent as I remember a small tear in the box. When I opened it there was a keyboard inside that was further broken. I can't say if it was the same keyboard or another one but how can you send a highly damaged keyboard?
5,"Value for money product, this keyboard is lightweight, easy to type, but not suitable for gaming, 5 star for this keyboard"
3,Can’t expect more from a keyboard at this price .. solves the purpose and has been performing well after 3 months of usage..The drawback however is that the key layout is old style closely stacked without the gaps between the keys which sometimes results in typing errors
3,"🤗🤪A Good Product with no defects or malfunctioning keys, all is well🥰🤑😀😝Lightweight & Textured finish hence helpful in being Dirt & Dust Repellent. 🤣😁😎🤩Delivered on time by Amazon. Hats off to the seller Appario, Bangalore. 🤡🤓"
1,I purchase keyboad on 30/november/2020Not working date :  09/march/2021Today date  14/april/2021I using only 3 month now not working  waste of moneySome keys are automatically  visible with continuously.My advice do not buy this productThe keyboad through it on dustbinWaste of money
5,"Comfortable keyboard keys, Just as new design keys. Mouse also so comfortable within hands. Click & scrolling is better than any other same range mouses. Don't need to think twice... Just Buy it. ❤️ I bought these combo item in ₹469 INR only in ( Deal of the Day sell ). Delivery is also superb. Also, Amazon always deliver his best.Thanks Amazon ◉‿◉"
5,I had very low expectations at this price point but this keyboard blew me away. This is literally one of the best feeling membrane keyboard that i have ever used
3,"Product is good. Light weight, comfortable keys. But giving 3 stars because of seller. Seller has sent the damaged piece. This is not damaged during transportation as I couldn't find the broken pieces in the box. This product doesn't have return policy. It has only replace policy. I needed this urgently. So forced to use the damaged piece."
1,"Bought this keyboard two months ago. within one month it started to work wierdly. pressing 's' would bring 'cs', right arrow works as backspace, space getting stuck randomly. a lot of stuff. really bad choice. I regret it."
5,ZINQ is net level technology. Its accessories is top class . Keys are very comfortable  like TVS keyboards.
