Rattings,Review
5,"I exchaged this with my 3rd generation i5 laptop. And belive me it's faster.Petium gold is as same as 10th generation i3 processor.10th genration ,good screen,1tb ,4gb RAM, descent battery life, big brand value.You're getting these features under 26K.On of the Best laptop under the range of 35k."
1,"It was written that this laptop comes with preloaded window 10 with Lifetime validity. However this is not true as, after few days of usage mgs from Microsoft stated appearing to buy Microsoft word and our word, excel and PowerPoint has stop functioning. Even the HP support team told me that HP does not sell laptops with window for lifetime validity. Feel like being cheated."
1,"After using 7 days posting the review, worst performance too much of hang, battery life is not good, even camera not working."
1,"इसे खरीदकर मैं खुद को ठगा सा महसूस कर रहा हूँ। 27500 रुपये का पूरा नुकसान हुआ। कंपनी ने हमें बेवकूफ बनाया। अगर सच कहूं तो कोई मुफ्त में भी दे तो भी ये लैपटॉप लेने लायक नहीं है। बिल्कुल बेकार प्रोडक्ट, ऐसी कोई समस्या नहीं जो इस लैपटॉप में नहीं है, इसे खरीदने से बेहतर है कि उस पैसे को कहीं दान कर दिया जाय।"
5,If you are a noob with the lap and you are into studies this thing is enough. Its a Pentium gold and sometimes it runs on space time and won't sync with Earth time.Need some time for heat up and then it's like -I'm speed.didn't tried gaming on it.Worth for what we pay comparing to market.we can't get i3 for this price and no Full HD display. So no choice. That's ur that's the my review on this.
1,"The laptop is extremely slow maybe due to processor speed or Ram memory or both.I would have given it zero rating if possible. My money went down the drain.I should have spent a bit higher and gone for a better laptop. Now I am left with a useless piece worth Rs 30,000."
4,Good laptops but i don't suggest you to buy it if you are going to spend approx 26500/-. The laptop is slow .I'll suggest to buy i3 laptops (as you are going to spend 26500) or  buy Pentium Gold under 22000.
3,Hardware wise it's a perfect laptop. But after a week of use I'm disappointed that it's slow. Actually it's very slow.
1,The laptop is very slow. The body is not appear sturdy. the laptop plastic body go in when held from the sides. There is glue oozing out of the edges of the monitor screen.
5,Best performance quality hp productThis product best for students purpose& good battery performance
5,Good!
4,It's a good product.The battery life is to be extended and no issues about the material.
2,It's hanging and taking more time to access. .. Windows 10 consume more RAM. So 4 GB ram is not enough ..I purchased in the month of February 1 at week...2 Nd week Onwards problem started.. Very disappointed
4,It's really a nice product on Amazon
1,"Seller sent me a used laptop ,from touchpad any body can see the mark of using , build quality is very poor , I think it's a refurbished item , but company tells it's a new product. Very bad experience ."
3,Battery back up is not good at all.Price is okay.
3,Not satisfied with battery life
4,"All things are good special battery and speakers, but performance is little bit slow,But no worries because you can add SSD in this device if you required speedy performance."
1,"Please call me ASAP, the laptop is really in bad condition, it keeps on hanging and there is literally nothing in it right now. It's a new laptop. It's refresh rate is also too slow."
3,Product for childrenSpeed is slow
5,Nce product
1,"Very slow, difficult to do basic operations"
3,Except RAM it is ok..speed is very very slow
2,it not a good product . product is getting hanged within a first few days.
1,The product doesn't meet my requirements lags on every second. Kindly return this produt Amazon. I didn't expect this from Amazon.
